,Collection,PatientID,PatientName,PatientSex,StudyInstanceUID,StudyDate,StudyDescription,SeriesCount,SeriesInstanceUID,Modality,ProtocolName,SeriesDate,SeriesDescription,BodyPartExamined,SeriesNumber,Manufacturer,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount
67,Mouse-Mammary,MMC_SJ_1211723,MMC_SJ_1211723,F,1.3.46.670589.11.17169.5.0.8484.2013010411492460132.2,2013-01-04,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.10716.2013010412143615320.2,MR,2m_AP_T1_3D_FFE,2013-01-04,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
68,Mouse-Mammary,MMC_SJ_1211723,MMC_SJ_1211723,F,1.3.46.670589.11.17169.5.0.6356.2012121909515285148.2,2012-12-19,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.1604.2012121910121900333.2,MR,2m_AP_T1_3D_FFE,2012-12-19,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
69,Mouse-Mammary,MMC_SJ_1211723,MMC_SJ_1211723,F,1.3.46.670589.11.17169.5.0.7408.2013010210080118091.2,2013-01-02,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7152.2013010211305915881.2,MR,2m_AP_T1_3D_FFE,2013-01-02,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
70,Mouse-Mammary,MMC_SJ_1211723,MMC_SJ_1211723,F,1.3.46.670589.11.17169.5.0.10972.2013011409103298218.2,2013-01-14,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.14352.2013011409494843775.2,MR,WIP 2m_AP_T1_3D_FFE,2013-01-14,2m_AP_T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,3.2.2,1,164
71,Mouse-Mammary,MMC_SJ_1211723,MMC_SJ_1211723,F,1.3.46.670589.11.17169.5.0.9748.2013012411142415159.2,2013-01-24,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7916.2013012411502035321.2,MR,2m_AP_T1_3D_FFE,2013-01-24,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
72,Mouse-Mammary,MMC_SJ_1211723,MMC_SJ_1211723,F,1.3.46.670589.11.17169.5.0.7096.2013011712114551058.2,2013-01-17,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9020.2013011712545692960.2,MR,2m_AP_T1_3D_FFE,2013-01-17,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
73,Mouse-Mammary,MMC_SJ_1211723,MMC_SJ_1211723,F,1.3.46.670589.11.17169.5.0.8484.2013010710015085210.2,2013-01-07,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.10716.2013010710310626403.2,MR,2m_AP_T1_3D_FFE,2013-01-07,2m_AP_T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,3.2.2,1,164
74,Mouse-Mammary,MMC_SJ_1211723,MMC_SJ_1211723,F,1.3.46.670589.11.17169.5.0.9748.2013013109480624936.2,2013-01-31,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7916.2013013110285663985.2,MR,2m_AP_T1_3D_FFE,2013-01-31,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
75,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.8484.2013010709265345196.2,2013-01-07,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.10716.2013010709501692136.2,MR,2m_AP_T1_3D_FFE,2013-01-07,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
76,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.7408.2013010210261570093.1,2013-01-02,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7152.2013010210474635636.1,MR,2m_AP_T1_3D_FFE,2013-01-02,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
77,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.9912.2012121310584324090.1,2012-12-13,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.4688.2012121311160409166.1,MR,2m_AP_T1_3D_FFE,2012-12-13,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
78,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.9748.2013012411480649173.2,2013-01-24,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7916.2013012412230346544.2,MR,2m_AP_T1_3D_FFE,2013-01-24,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
79,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.7096.2013011713240928098.2,2013-01-17,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9020.2013011713320987205.2,MR,2m_AP_T1_3D_FFE,2013-01-17,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
80,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.10972.2013011410472864254.2,2013-01-14,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.14352.2013011411285879333.2,MR,WIP 2m_AP_T1_3D_FFE,2013-01-14,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
81,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.9748.2013012812032937385.2,2013-01-28,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7916.2013012812425327686.2,MR,2m_AP_T1_3D_FFE,2013-01-28,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
82,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.9912.2012121710543479210.1,2012-12-17,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.4688.2012121711252142424.1,MR,2m_AP_T1_3D_FFE,2012-12-17,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
83,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.10972.2013011010494312154.2,2013-01-10,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.14352.2013011011190796938.2,MR,WIP 2m_AP_T1_3D_FFE,2013-01-10,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
84,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.6200.2012120612163553590.1,2012-12-06,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9208.2012120612555454469.1,MR,2m_AP_T1_3D_FFE,2012-12-06,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
85,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.6200.2012121011465631840.1,2012-12-10,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9208.2012121012174979172.1,MR,2m_TSE65_AP,2012-12-10,2m_TSE65_AP,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,72
86,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.6356.2012121909123387122.1,2012-12-19,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.1604.2012121909335703088.1,MR,2m_AP_T1_3D_FFE,2012-12-19,2m_AP_T1_3D_FFE,ABDOMEN,601.000000,Philips Medical Systems,Achieva,3.2.2,1,164
87,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.8484.2013010411144953118.1,2013-01-04,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.10716.2013010411361489075.1,MR,2m_AP_T1_3D_FFE,2013-01-04,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
88,Mouse-Mammary,MMC_SJ_1211713,MMC_SJ_1211713,F,1.3.46.670589.11.17169.5.0.9748.2013013110294314954.2,2013-01-31,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7916.2013013111135941230.2,MR,2m_AP_T1_3D_FFE,2013-01-31,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
89,Mouse-Mammary,MMC_SJ_1211722,MMC_SJ_1211722,F,1.3.46.670589.11.17169.5.0.8484.2013010411492460132.1,2013-01-04,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.10716.2013010412143615320.1,MR,2m_AP_T1_3D_FFE,2013-01-04,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
90,Mouse-Mammary,MMC_SJ_1211722,MMC_SJ_1211722,F,1.3.46.670589.11.17169.5.0.10972.2013011009224068122.1,2013-01-10,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.14352.2013011009554242434.1,MR,WIP 2m_AP_T1_3D_FFE,2013-01-10,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
91,Mouse-Mammary,MMC_SJ_1211722,MMC_SJ_1211722,F,1.3.46.670589.11.17169.5.0.9748.2013012811313049371.1,2013-01-28,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7916.2013012812065085463.1,MR,2m_AP_T1_3D_FFE,2013-01-28,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
92,Mouse-Mammary,MMC_SJ_1211722,MMC_SJ_1211722,F,1.3.46.670589.11.17169.5.0.7096.2013011712114551058.1,2013-01-17,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9020.2013011712545692960.1,MR,2m_AP_T1_3D_FFE,2013-01-17,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
93,Mouse-Mammary,MMC_SJ_1211722,MMC_SJ_1211722,F,1.3.46.670589.11.17169.5.0.9748.2013013109480624936.1,2013-01-31,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7916.2013013110285663985.1,MR,2m_AP_T1_3D_FFE,2013-01-31,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
94,Mouse-Mammary,MMC_SJ_1211722,MMC_SJ_1211722,F,1.3.46.670589.11.17169.5.0.8484.2013010710015085210.1,2013-01-07,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.10716.2013010710310626403.1,MR,2m_AP_T1_3D_FFE,2013-01-07,2m_AP_T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,3.2.2,1,164
95,Mouse-Mammary,MMC_SJ_1211722,MMC_SJ_1211722,F,1.3.46.670589.11.17169.5.0.9912.2012121708280012132.2,2012-12-17,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.4688.2012121708543481466.2,MR,2m_AP_T1_3D_FFE,2012-12-17,2m_AP_T1_3D_FFE,ABDOMEN,601.000000,Philips Medical Systems,Achieva,3.2.2,1,164
96,Mouse-Mammary,MMC_SJ_1211722,MMC_SJ_1211722,F,1.3.46.670589.11.17169.5.0.7408.2013010210080118091.1,2013-01-02,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7152.2013010211305915881.1,MR,2m_AP_T1_3D_FFE,2013-01-02,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
97,Mouse-Mammary,MMC_SJ_1211722,MMC_SJ_1211722,F,1.3.46.670589.11.17169.5.0.10972.2013011409103298218.1,2013-01-14,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.14352.2013011409494843775.1,MR,WIP 2m_AP_T1_3D_FFE,2013-01-14,2m_AP_T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,3.2.2,1,164
98,Mouse-Mammary,MMC_SJ_1211722,MMC_SJ_1211722,F,1.3.46.670589.11.17169.5.0.9748.2013012411142415159.1,2013-01-24,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7916.2013012411502035321.1,MR,2m_AP_T1_3D_FFE,2013-01-24,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
99,Mouse-Mammary,MMC_SJ_1212200,MMC_SJ_1212200,F,1.3.46.670589.11.17169.5.0.9748.2013012810295379335.2,2013-01-28,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7916.2013012810473549951.2,MR,2m_AP_T1_3D_FFE,2013-01-28,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
100,Mouse-Mammary,MMC_SJ_1212200,MMC_SJ_1212200,F,1.3.46.670589.11.17169.5.0.9748.2013013109012927910.2,2013-01-31,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7916.2013013109465840740.2,MR,2m_AP_T1_3D_FFE,2013-01-31,2m_AP_T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,3.2.2,1,164
101,Mouse-Mammary,MMC_SJ_1212200,MMC_SJ_1212200,F,1.3.46.670589.11.17169.5.0.9748.2013012409115851124.2,2013-01-24,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7916.2013012410374512853.2,MR,2m_AP_T1_3D_FFE,2013-01-24,2m_AP_T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,3.2.2,1,164
102,Mouse-Mammary,MMC_SJ_1212200,MMC_SJ_1212200,F,1.3.46.670589.11.17169.5.0.10972.2013011412302495306.1,2013-01-14,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.14352.2013011412431942890.1,MR,WIP 2m_AP_T1_3D_FFE,2013-01-14,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
103,Mouse-Mammary,MMC_SJ_1212200,MMC_SJ_1212200,F,1.3.46.670589.11.17169.5.0.7096.2013011711090998030.2,2013-01-17,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9020.2013011711280704464.2,MR,2m_AP_T1_3D_FFE,2013-01-17,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
104,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.9912.2012121308093474000.2,2012-12-13,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.4688.2012121308484065186.2,MR,2m_AP_T1_3D_FFE,2012-12-13,2m_AP_T1_3D_FFE,ABDOMEN,801.000000,Philips Medical Systems,Achieva,3.2.2,1,164
105,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.8484.2013010412234371150.1,2013-01-04,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.10716.2013010413334334718.1,MR,2m_AP_T1_3D_FFE,2013-01-04,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,48
106,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.8484.2013010412234371150.1,2013-01-04,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.10716.2013010413085817543.1,MR,2m_AP_T1_3D_FFE,2013-01-04,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
107,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.7096.2013011711365535044.1,2013-01-17,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.9020.2013011712110865687.1,MR,2m_AP_T1_3D_FFE,2013-01-17,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
108,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.7096.2013011711365535044.1,2013-01-17,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.9020.2013011712375451861.1,MR,2m_AP_T1_3D_FFE,2013-01-17,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,40
109,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.8484.2013010710435417232.1,2013-01-07,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.10716.2013010711070870648.1,MR,2m_AP_T1_3D_FFE,2013-01-07,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
110,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.10972.2013011010090342140.1,2013-01-10,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.14352.2013011010571914831.1,MR,WIP 2m_AP_T1_3D_FFE,2013-01-10,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,48
111,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.10972.2013011010090342140.1,2013-01-10,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.14352.2013011010324421657.1,MR,WIP 2m_AP_T1_3D_FFE,2013-01-10,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
112,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.6200.2012121009052673780.2,2012-12-10,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9208.2012121009321036574.2,MR,2m_TSE65_AP,2012-12-10,2m_TSE65_AP,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,72
113,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.6200.2012120609151364500.2,2012-12-06,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.9208.2012120609325651274.2,MR,2m_AP_T1_3D_FFE,2012-12-06,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,40
114,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.6200.2012120609151364500.2,2012-12-06,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.9208.2012120609523640446.2,MR,2m_AP_T1_3D_FFE,2012-12-06,2m_AP_T1_3D_FFE,ABDOMEN,1001.000000,Philips Medical Systems,Achieva,3.2.2,1,164
115,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.7408.2013010211343407123.1,2013-01-02,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.10716.2013010212194304117.1,MR,2m_AP_T1_3D_FFE,2013-01-02,2m_AP_T1_3D_FFE,ABDOMEN,601.000000,Philips Medical Systems,Achieva,3.2.2,1,164
116,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.6356.2012121909515285148.1,2012-12-19,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.1604.2012121910121900333.1,MR,2m_AP_T1_3D_FFE,2012-12-19,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
117,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.10972.2013011410293275244.1,2013-01-14,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.14352.2013011411044700172.1,MR,WIP 2m_AP_T1_3D_FFE,2013-01-14,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,80
118,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.10972.2013011410293275244.1,2013-01-14,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.14352.2013011410385106998.1,MR,WIP 2m_AP_T1_3D_FFE,2013-01-14,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
119,Mouse-Mammary,MMC_SJ_1209932,MMC_SJ_1209932,F,1.3.46.670589.11.17169.5.0.9912.2012121708280012132.1,2012-12-17,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.4688.2012121708543481466.1,MR,2m_AP_T1_3D_FFE,2012-12-17,2m_AP_T1_3D_FFE,ABDOMEN,601.000000,Philips Medical Systems,Achieva,3.2.2,1,164
120,Mouse-Mammary,MMC_SJ_1211712,MMC_SJ_1211712,F,1.3.46.670589.11.17169.5.0.6200.2012121011151350826.2,2012-12-10,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9208.2012121011395929014.2,MR,2m_TSE65_AP,2012-12-10,2m_TSE65_AP,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,72
121,Mouse-Mammary,MMC_SJ_1211712,MMC_SJ_1211712,F,1.3.46.670589.11.17169.5.0.6356.2012121911152371184.1,2012-12-19,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.1604.2012121911432957824.1,MR,2m_AP_T1_3D_FFE,2012-12-19,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
122,Mouse-Mammary,MMC_SJ_1211712,MMC_SJ_1211712,F,1.3.46.670589.11.17169.5.0.7408.2013010209283804061.2,2013-01-02,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7152.2013010210050164413.2,MR,2m_AP_T1_3D_FFE,2013-01-02,2m_AP_T1_3D_FFE,ABDOMEN,701.000000,Philips Medical Systems,Achieva,3.2.2,1,164
123,Mouse-Mammary,MMC_SJ_1211712,MMC_SJ_1211712,F,1.3.46.670589.11.17169.5.0.9912.2012121710110293196.2,2012-12-17,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.4688.2012121710462993179.2,MR,2m_AP_T1_3D_FFE,2012-12-17,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
124,Mouse-Mammary,MMC_SJ_1211712,MMC_SJ_1211712,F,1.3.46.670589.11.17169.5.0.9912.2012121310154456076.2,2012-12-13,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.4688.2012121310372007921.2,MR,2m_AP_T1_3D_FFE,2012-12-13,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
125,Mouse-Mammary,MMC_SJ_1211712,MMC_SJ_1211712,F,1.3.46.670589.11.17169.5.0.8484.2013010410180525096.2,2013-01-04,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.10716.2013010410555920852.2,MR,2m_AP_T1_3D_FFE,2013-01-04,2m_AP_T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,3.2.2,1,164
126,Mouse-Mammary,MMC_SJ_1211712,MMC_SJ_1211712,F,1.3.46.670589.11.17169.5.0.6200.2012120611305842572.2,2012-12-06,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9208.2012120612154690219.2,MR,2m_AP_T1_3D_FFE,2012-12-06,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
127,Mouse-Mammary,MMC_SJ_1210189,MMC_SJ_1210189,F,1.3.46.670589.11.17169.5.0.6200.2012121010263736808.1,2012-12-10,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9208.2012121010594975883.1,MR,2m_TSE65_AP,2012-12-10,2m_TSE65_AP,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,72
128,Mouse-Mammary,MMC_SJ_1210189,MMC_SJ_1210189,F,1.3.46.670589.11.17169.5.0.9912.2012121709145028160.2,2012-12-17,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.4688.2012121709353981733.2,MR,2m_AP_T1_3D_FFE,2012-12-17,2m_AP_T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,3.2.2,1,164
129,Mouse-Mammary,MMC_SJ_1210189,MMC_SJ_1210189,F,1.3.46.670589.11.17169.5.0.6200.2012120611124553558.1,2012-12-06,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9208.2012120611300878968.1,MR,2m_AP_T1_3D_FFE,2012-12-06,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
130,Mouse-Mammary,MMC_SJ_1210189,MMC_SJ_1210189,F,1.3.46.670589.11.17169.5.0.9912.2012121309260426054.1,2012-12-13,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.4688.2012121310033117698.1,MR,2m_AP_T1_3D_FFE,2012-12-13,2m_AP_T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,3.2.2,1,164
131,Mouse-Mammary,MMC_SJ_1209929,MMC_SJ_1209929,F,1.3.46.670589.11.17169.5.0.9912.2012121308093474000.1,2012-12-13,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.4688.2012121308484065186.1,MR,2m_AP_T1_3D_FFE,2012-12-13,2m_AP_T1_3D_FFE,ABDOMEN,801.000000,Philips Medical Systems,Achieva,3.2.2,1,164
132,Mouse-Mammary,MMC_SJ_1209929,MMC_SJ_1209929,F,1.3.46.670589.11.17169.5.0.6200.2012121009052673780.1,2012-12-10,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9208.2012121009321036574.1,MR,2m_TSE65_AP,2012-12-10,2m_TSE65_AP,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,72
133,Mouse-Mammary,MMC_SJ_1209929,MMC_SJ_1209929,F,1.3.46.670589.11.17169.5.0.6200.2012120609151364500.1,2012-12-06,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.9208.2012120609325651274.1,MR,2m_AP_T1_3D_FFE,2012-12-06,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,40
