,Collection,PatientID,PatientName,PatientSex,StudyInstanceUID,StudyDate,StudyDescription,SeriesCount,SeriesInstanceUID,Modality,ProtocolName,SeriesDate,SeriesDescription,BodyPartExamined,SeriesNumber,Manufacturer,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount
62,Mouse-Astrocytoma,TVD_GBM_U87_1202141_021412,TVD_GBM_U87_1202141_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.1,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.7588.2012021411291722633.1,MR,WIP T1_FFE_PreFA5 SENSE,2012-02-14,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
63,Mouse-Astrocytoma,TVD_GBM_U87_1202141_021412,TVD_GBM_U87_1202141_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.1,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.5388.2012021412475089000.1,MR,s T1_FFE_Cor_Subtr,2012-02-14,s T1_FFE_Cor_Subtr,SKULL,902.000000,Philips Medical Systems,Achieva,2.6.3,1,48
64,Mouse-Astrocytoma,TVD_GBM_IC2_11311063_021811,TVD_GBM_IC2_11311063_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.3,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021812452733404.3,MR,TSE_100_Cor_P4 SENSE,2011-02-18,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
65,Mouse-Astrocytoma,TVD_GBM_IC2_11311063_021811,TVD_GBM_IC2_11311063_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.3,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.9848.2012020611433050000.3,MR,sT1_FFE_Subtr,2011-02-18,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
66,Mouse-Astrocytoma,TVD_GBM_IC2_11311063_021811,TVD_GBM_IC2_11311063_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.3,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021813152497428.3,MR,T1_FFE_Cor_PreC SENSE,2011-02-18,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
67,Mouse-Astrocytoma,TVD_GBM_IC2_11311063_021811,TVD_GBM_IC2_11311063_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.3,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021813465799742.3,MR,T1_FFE_Cor_PostC SENSE,2011-02-18,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
68,Mouse-Astrocytoma,TVD_GBM_IC2_11311063_021811,TVD_GBM_IC2_11311063_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.3,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021813282453533.3,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-18,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
69,Mouse-Astrocytoma,TVD_GBM_IC2_11311063_021811,TVD_GBM_IC2_11311063_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.3,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021813275085512.3,MR,T1_FFE_PreFA5 SENSE,2011-02-18,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
70,Mouse-Astrocytoma,TVD_GBM_IC2_11311063_021811,TVD_GBM_IC2_11311063_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.3,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.9496.2012020611365541000.3,MR,sT1_FFE_Subtr,2011-02-18,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
71,Mouse-Astrocytoma,TVD_GBM_U87_4536_121511,TVD_GBM_U87_4536_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121508500512218.2,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.11152.2012020710014350000.2,MR,sWIP T1_FFE_Subtr,2011-12-15,sWIP T1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
72,Mouse-Astrocytoma,TVD_GBM_U87_4536_121511,TVD_GBM_U87_4536_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121508500512218.2,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121510480334010.2,MR,WIP T1_FFE_Cor_PostC SENSE,2011-12-15,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
73,Mouse-Astrocytoma,TVD_GBM_U87_4536_121511,TVD_GBM_U87_4536_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121508500512218.2,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121509462420673.2,MR,WIP TSE_100_Cor_P4 SENSE,2011-12-15,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
74,Mouse-Astrocytoma,TVD_GBM_U87_4536_121511,TVD_GBM_U87_4536_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121508500512218.2,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121510292490801.2,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2011-12-15,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
75,Mouse-Astrocytoma,TVD_GBM_U87_4536_121511,TVD_GBM_U87_4536_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121508500512218.2,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121510231220724.2,MR,WIP T1_FFE_PreFA5 SENSE,2011-12-15,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
76,Mouse-Astrocytoma,TVD_GBM_U87_4536_121511,TVD_GBM_U87_4536_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121508500512218.2,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121510153548697.2,MR,WIP T1_FFE_Cor_PreC SENSE,2011-12-15,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
77,Mouse-Astrocytoma,TVD_GBM_U87_4493_121511,TVD_GBM_U87_4493_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121510142175228.1,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121511571031349.1,MR,WIP T1_FFE_PreFA5 SENSE,2011-12-15,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
78,Mouse-Astrocytoma,TVD_GBM_U87_4493_121511,TVD_GBM_U87_4493_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121510142175228.1,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121512161373635.1,MR,WIP T1_FFE_Cor_PostC SENSE,2011-12-15,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
79,Mouse-Astrocytoma,TVD_GBM_U87_4493_121511,TVD_GBM_U87_4493_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121510142175228.1,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121511574007387.1,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2011-12-15,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
80,Mouse-Astrocytoma,TVD_GBM_U87_4493_121511,TVD_GBM_U87_4493_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121510142175228.1,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121511202206298.1,MR,WIP TSE_100_Cor_P4 SENSE,2011-12-15,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
81,Mouse-Astrocytoma,TVD_GBM_U87_4493_121511,TVD_GBM_U87_4493_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121510142175228.1,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121511493351322.1,MR,WIP T1_FFE_Cor_PreC SENSE,2011-12-15,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
82,Mouse-Astrocytoma,TVD_GBM_U87_4493_121511,TVD_GBM_U87_4493_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121510142175228.1,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.9924.2012020709424963000.1,MR,sWIP T1_FFE_Subtr,2011-12-15,sWIP T1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
83,Mouse-Astrocytoma,TVD_GBM_IC2_11311017_020811,TVD_GBM_IC2_11311017_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.3,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.2484.2012020611103543000.3,MR,sT1_FFE_Subtr,2011-02-08,sT1_FFE_Subtr,SKULL,902.000000,Philips Medical Systems,Achieva,2.6.3,1,48
84,Mouse-Astrocytoma,TVD_GBM_IC2_11311017_020811,TVD_GBM_IC2_11311017_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.3,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.6148.2011020811491521699.3,MR,T1_FFE_Cor_PreC SENSE,2011-02-08,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
85,Mouse-Astrocytoma,TVD_GBM_IC2_11311017_020811,TVD_GBM_IC2_11311017_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.3,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.6148.2011020811583112756.3,MR,T1_FFE_PreFA5 SENSE,2011-02-08,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
86,Mouse-Astrocytoma,TVD_GBM_IC2_11311017_020811,TVD_GBM_IC2_11311017_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.3,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.6148.2011020812003226882.3,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-08,Dyn22s_AP_TR9/TE3 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,600
87,Mouse-Astrocytoma,TVD_GBM_IC2_11311017_020811,TVD_GBM_IC2_11311017_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.3,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.6148.2011020811181790649.3,MR,TSE_100_Cor_P4 SENSE,2011-02-08,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
88,Mouse-Astrocytoma,TVD_GBM_IC2_11311017_020811,TVD_GBM_IC2_11311017_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.3,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.6148.2011020812190535091.3,MR,T1_FFE_Cor_PostC SENSE,2011-02-08,T1_FFE_Cor_PostC SENSE,SKULL,901.000000,Philips Medical Systems,Achieva,2.6.3,1,48
89,Mouse-Astrocytoma,TVD_GBM_IC2_11311017_020811,TVD_GBM_IC2_11311017_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.3,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.6148.2011020811590420777.3,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-08,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,48
90,Mouse-Astrocytoma,TVD_GBM_U87_1202253_021512,TVD_GBM_U87_1202253_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.2,2012-02-15,,6,1.3.46.670589.11.17169.5.0.8768.2012021513152731000.2,MR,sT1_FFE_Cor_Subtr,2012-02-15,sT1_FFE_Cor_Subtr,SKULL,1102.000000,Philips Medical Systems,Achieva,2.6.3,1,48
91,Mouse-Astrocytoma,TVD_GBM_U87_1202253_021512,TVD_GBM_U87_1202253_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.2,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021512355711112.2,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2012-02-15,Dyn22s_AP_TR9/TE3 SENSE,SKULL,1001.000000,Philips Medical Systems,Achieva,2.6.3,1,600
92,Mouse-Astrocytoma,TVD_GBM_U87_1202253_021512,TVD_GBM_U87_1202253_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.2,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021512254482849.2,MR,WIP T1_FFE_Cor_PreC SENSE,2012-02-15,T1_FFE_Cor_PreC SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,48
93,Mouse-Astrocytoma,TVD_GBM_U87_1202253_021512,TVD_GBM_U87_1202253_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.2,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021512332107906.2,MR,WIP T1_FFE_PreFA5 SENSE,2012-02-15,T1_FFE_PreFA5 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,12
94,Mouse-Astrocytoma,TVD_GBM_U87_1202253_021512,TVD_GBM_U87_1202253_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.2,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021511485671798.2,MR,WIP TSE_100_Cor_P4 SENSE,2012-02-15,TSE_100_Cor_P4 SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,30
95,Mouse-Astrocytoma,TVD_GBM_U87_1202253_021512,TVD_GBM_U87_1202253_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.2,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021512543057321.2,MR,WIP T1_FFE_Cor_PostC SENSE,2012-02-15,T1_FFE_Cor_PostC SENSE,SKULL,1101.000000,Philips Medical Systems,Achieva,2.6.3,1,48
96,Mouse-Astrocytoma,TVD_GBM_IC2_11311004_020811,TVD_GBM_IC2_11311004_020811,F,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.2,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020810163662113.2,MR,T1_FFE_Cor_PreC SENSE,2011-02-08,T1_FFE_Cor_PreC SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,48
97,Mouse-Astrocytoma,TVD_GBM_IC2_11311004_020811,TVD_GBM_IC2_11311004_020811,F,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.2,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020809463859089.2,MR,TSE_100_Cor_P4 SENSE,2011-02-08,TSE_100_Cor_P4 SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,30
98,Mouse-Astrocytoma,TVD_GBM_IC2_11311004_020811,TVD_GBM_IC2_11311004_020811,F,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.2,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.9740.2012020610495343000.2,MR,sT1_FFE_Subtr,2011-02-08,sT1_FFE_Subtr,SKULL,902.000000,Philips Medical Systems,Achieva,2.6.3,1,48
99,Mouse-Astrocytoma,TVD_GBM_IC2_11311004_020811,TVD_GBM_IC2_11311004_020811,F,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.2,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020810241335140.2,MR,T1_FFE_PreFA5 SENSE,2011-02-08,T1_FFE_PreFA5 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,12
100,Mouse-Astrocytoma,TVD_GBM_IC2_11311004_020811,TVD_GBM_IC2_11311004_020811,F,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.2,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020810431689426.2,MR,T1_FFE_Cor_PostC SENSE,2011-02-08,T1_FFE_Cor_PostC SENSE,SKULL,901.000000,Philips Medical Systems,Achieva,2.6.3,1,48
101,Mouse-Astrocytoma,TVD_GBM_IC2_11311004_020811,TVD_GBM_IC2_11311004_020811,F,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.2,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020810244329178.2,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-08,Dyn22s_AP_TR9/TE3 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,600
102,Mouse-Astrocytoma,TVD_GBM_U87_1202145_021412,TVD_GBM_U87_1202145_021412,F,1.3.46.670589.11.17169.5.0.548.2012021411421297446.1,2012-02-14,Group-487 Cells and 425,6,1.3.46.670589.11.17169.5.0.7588.2012021413414370532.1,MR,WIP T1_FFE_Cor_PostC SENSE,2012-02-14,T1_FFE_Cor_PostC SENSE,SKULL,901.000000,Philips Medical Systems,Achieva,2.6.3,1,48
103,Mouse-Astrocytoma,TVD_GBM_U87_1202145_021412,TVD_GBM_U87_1202145_021412,F,1.3.46.670589.11.17169.5.0.548.2012021411421297446.1,2012-02-14,Group-487 Cells and 425,6,1.3.46.670589.11.17169.5.0.7588.2012021412450314195.1,MR,WIP TSE_100_Cor_P4 SENSE,2012-02-14,TSE_100_Cor_P4 SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,30
104,Mouse-Astrocytoma,TVD_GBM_U87_1202145_021412,TVD_GBM_U87_1202145_021412,F,1.3.46.670589.11.17169.5.0.548.2012021411421297446.1,2012-02-14,Group-487 Cells and 425,6,1.3.46.670589.11.17169.5.0.7588.2012021413135606219.1,MR,WIP T1_FFE_Cor_PreC SENSE,2012-02-14,T1_FFE_Cor_PreC SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,48
105,Mouse-Astrocytoma,TVD_GBM_U87_1202145_021412,TVD_GBM_U87_1202145_021412,F,1.3.46.670589.11.17169.5.0.548.2012021411421297446.1,2012-02-14,Group-487 Cells and 425,6,1.3.46.670589.11.17169.5.0.7588.2012021413230759323.1,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2012-02-14,Dyn22s_AP_TR9/TE3 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,600
106,Mouse-Astrocytoma,TVD_GBM_U87_1202145_021412,TVD_GBM_U87_1202145_021412,F,1.3.46.670589.11.17169.5.0.548.2012021411421297446.1,2012-02-14,Group-487 Cells and 425,6,1.3.46.670589.11.17169.5.0.7448.2012021414023043000.1,MR,sWIP T1_FFE_Cor_Subtr,2012-02-14,sWIP T1_FFE_Cor_Subtr,SKULL,902.000000,Philips Medical Systems,Achieva,2.6.3,1,48
107,Mouse-Astrocytoma,TVD_GBM_U87_1202145_021412,TVD_GBM_U87_1202145_021412,F,1.3.46.670589.11.17169.5.0.548.2012021411421297446.1,2012-02-14,Group-487 Cells and 425,6,1.3.46.670589.11.17169.5.0.7588.2012021413213268246.1,MR,WIP T1_FFE_PreFA5 SENSE,2012-02-14,T1_FFE_PreFA5 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,12
108,Mouse-Astrocytoma,TVD_GBM_IC1_070610_16_100110,TVD_GBM_IC1_070610_16_100110,F,1.3.46.670589.11.17169.5.0.6060.2010100109470843631.2,2010-10-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100110490460987.2,MR,TSE_100_Cor_P4 SENSE,2010-10-01,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
109,Mouse-Astrocytoma,TVD_GBM_IC1_070610_16_100110,TVD_GBM_IC1_070610_16_100110,F,1.3.46.670589.11.17169.5.0.6060.2010100109470843631.2,2010-10-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100111465823324.2,MR,T1_FFE_Cor_PostC SENSE,2010-10-01,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
110,Mouse-Astrocytoma,TVD_GBM_IC1_070610_16_100110,TVD_GBM_IC1_070610_16_100110,F,1.3.46.670589.11.17169.5.0.6060.2010100109470843631.2,2010-10-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.9348.2012020709052553000.2,MR,sT1_FFE_Subtr,2010-10-01,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
111,Mouse-Astrocytoma,TVD_GBM_IC1_070610_16_100110,TVD_GBM_IC1_070610_16_100110,F,1.3.46.670589.11.17169.5.0.6060.2010100109470843631.2,2010-10-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100111263914038.2,MR,T1_FFE_PreFA5 SENSE,2010-10-01,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
112,Mouse-Astrocytoma,TVD_GBM_IC1_070610_16_100110,TVD_GBM_IC1_070610_16_100110,F,1.3.46.670589.11.17169.5.0.6060.2010100109470843631.2,2010-10-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100111190240011.2,MR,T1_FFE_Cor_PreC SENSE,2010-10-01,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
113,Mouse-Astrocytoma,TVD_GBM_IC1_070610_16_100110,TVD_GBM_IC1_070610_16_100110,F,1.3.46.670589.11.17169.5.0.6060.2010100109470843631.2,2010-10-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100111281740115.2,MR,3D_12Sl_Dyn22s_AP_TR9/TE3 SENSE,2010-10-01,3D_12Sl_Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
114,Mouse-Astrocytoma,TVD_GBM_IC1_070610_51_093010,TVD_GBM_IC1_070610_51_093010,M,1.3.46.670589.11.17169.5.0.6060.2010093011141718595.3,2010-09-30,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010093012000596532.3,MR,3D_12Sl_Dyn22s_AP_TR9/TE3 SENSE,2010-09-30,3D_12Sl_Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
115,Mouse-Astrocytoma,TVD_GBM_IC1_070610_51_093010,TVD_GBM_IC1_070610_51_093010,M,1.3.46.670589.11.17169.5.0.6060.2010093011141718595.3,2010-09-30,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010093012184476741.3,MR,T1_FFE_Cor_PostC SENSE,2010-09-30,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
116,Mouse-Astrocytoma,TVD_GBM_IC1_070610_51_093010,TVD_GBM_IC1_070610_51_093010,M,1.3.46.670589.11.17169.5.0.6060.2010093011141718595.3,2010-09-30,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010093011593739511.3,MR,T1_FFE_PreFA5 SENSE,2010-09-30,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
117,Mouse-Astrocytoma,TVD_GBM_IC1_070610_51_093010,TVD_GBM_IC1_070610_51_093010,M,1.3.46.670589.11.17169.5.0.6060.2010093011141718595.3,2010-09-30,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.8704.2012020612500053000.3,MR,sT1_FFE_Subtr,2010-09-30,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
118,Mouse-Astrocytoma,TVD_GBM_IC1_070610_51_093010,TVD_GBM_IC1_070610_51_093010,M,1.3.46.670589.11.17169.5.0.6060.2010093011141718595.3,2010-09-30,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010093011505534428.3,MR,T1_FFE_Cor_PreC SENSE,2010-09-30,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
119,Mouse-Astrocytoma,TVD_GBM_IC1_070610_51_093010,TVD_GBM_IC1_070610_51_093010,M,1.3.46.670589.11.17169.5.0.6060.2010093011141718595.3,2010-09-30,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010093011205775404.3,MR,TSE_100_Cor_P4 SENSE,2010-09-30,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
120,Mouse-Astrocytoma,TVD_GBM_IC2_11311045_022311,TVD_GBM_IC2_11311045_022311,M,1.3.46.670589.11.17169.5.0.4584.2011022312420330645.2,2011-02-23,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011022313341397935.2,MR,TSE_100_Cor_P4 SENSE,2011-02-23,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
121,Mouse-Astrocytoma,TVD_GBM_IC2_11311045_022311,TVD_GBM_IC2_11311045_022311,M,1.3.46.670589.11.17169.5.0.4584.2011022312420330645.2,2011-02-23,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011022314321557272.2,MR,T1_FFE_Cor_PostC SENSE,2011-02-23,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
122,Mouse-Astrocytoma,TVD_GBM_IC2_11311045_022311,TVD_GBM_IC2_11311045_022311,M,1.3.46.670589.11.17169.5.0.4584.2011022312420330645.2,2011-02-23,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011022314134221063.2,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-23,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
123,Mouse-Astrocytoma,TVD_GBM_IC2_11311045_022311,TVD_GBM_IC2_11311045_022311,M,1.3.46.670589.11.17169.5.0.4584.2011022312420330645.2,2011-02-23,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011022314041191960.2,MR,T1_FFE_Cor_PreC SENSE,2011-02-23,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
124,Mouse-Astrocytoma,TVD_GBM_IC2_11311045_022311,TVD_GBM_IC2_11311045_022311,M,1.3.46.670589.11.17169.5.0.4584.2011022312420330645.2,2011-02-23,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.2416.2012020612001246000.2,MR,sT1_FFE_Subtr,2011-02-23,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
